t_s,x_m,h_m,q_m2_per_s
10,1.72,2.38786292,1.22735947
10,1.74,2.39590549,1.23740023
10,1.76,2.40358925,1.24755228
10,1.78,2.41090727,1.25775284
10,1.8,2.41786385,1.26800406
10,1.82,2.42446423,1.27832013
10,1.84,2.43070316,1.28865778
10,1.86,2.43657422,1.29896528
10,1.88,2.44207454,1.30919892
10,1.9,2.44720936,1.31934816
10,1.92,2.45198321,1.32943332
10,1.94,2.45640111,1.33947414
10,1.96,2.46046877,1.34948093
10,1.98,2.46419096,1.35944498
10,2,2.46757007,1.36941814
10,2.02,2.47058225,1.37945676
10,2.04,2.47323489,1.38950932
10,2.06,2.47551107,1.39947939
10,2.08,2.47741628,1.40933162
10,2.1,2.47896552,1.41909927
10,2.12,2.48016095,1.42880553
10,2.14,2.48100257,1.43845689
10,2.16,2.4814868,1.44805759
10,2.18,2.48161149,1.45761555
10,2.2,2.48137736,1.46712732
10,2.22,2.48078609,1.47657084
10,2.24,2.47984171,1.4859246
10,2.26,2.47854638,1.49518371
10,2.28,2.47689819,1.5043599
10,2.3,2.47489548,1.51346362
10,2.32,2.47253823,1.52248663
10,2.34,2.46983027,1.53142214
10,2.36,2.46676803,1.54029173
10,2.38,2.46335483,1.54908627
10,2.4,2.45959234,1.5577811
10,2.42,2.45548129,1.56637865
10,2.44,2.45102119,1.57487541
10,2.46,2.44621444,1.58327705
10,2.48,2.44106388,1.59158599
10,2.5,2.43556666,1.59978497
10,2.52,2.42972207,1.60785449
10,2.54,2.4235301,1.6157887
10,2.56,2.41699266,1.62359077
10,2.58,2.41010809,1.63125795
10,2.6,2.4028728,1.63878101
10,2.62,2.39528346,1.64613664
10,2.64,2.38734484,1.65323687
10,2.66,2.37908792,1.66013747
10,2.68,2.37046003,1.66680485
10,2.7,2.36146617,1.67312503
10,2.72,2.35211945,1.67919779
10,2.74,2.34242725,1.68507719
10,2.76,2.33239126,1.6907621
10,2.78,2.32201123,1.6962558
10,2.8,2.31128836,1.70155585
10,2.82,2.30022335,1.70666391
10,2.84,2.28881478,1.7115953
10,2.86,2.27706552,1.71635193
10,2.88,2.26497626,1.72091949
10,2.9,2.25254774,1.72531092
10,2.92,2.239779,1.72955215
10,2.94,2.2266674,1.73366177
10,2.96,2.21320701,1.7376014
10,2.98,2.19944501,1.74137968
10,3,2.18532038,1.74498194
10,3.02,2.17086005,1.74841183
10,3.04,2.15606689,1.75171727
10,3.06,2.14093709,1.7548632
10,3.08,2.12546992,1.75785339
10,3.1,2.10966253,1.76071811
10,3.12,2.09352922,1.7634055
10,3.14,2.07705951,1.76583952
10,3.16,2.06024742,1.76808673
10,3.18,2.04310417,1.77016586
10,3.2,2.02563429,1.7720018
10,3.22,2.00783682,1.77356237
10,3.24,1.98971248,1.77482826
10,3.26,1.97126675,1.77578443
10,3.28,1.95250297,1.77642494
10,3.3,1.93341064,1.77667761
10,3.32,1.91399455,1.77645004
10,3.34,1.89425516,1.77568704
10,3.36,1.87418926,1.77430731
10,3.38,1.8537904,1.77218479
10,3.4,1.83304417,1.7691738
10,3.42,1.8119359,1.76508951
10,3.44,1.7904377,1.75969559
10,3.46,1.7685132,1.75270826
10,3.48,1.74610806,1.74376261
10,3.5,1.72315013,1.73242182
10,3.52,1.69954395,1.71814746
10,3.54,1.67517519,1.70028841
10,3.56,1.64990568,1.67809832
10,3.58,1.62357378,1.65073895
10,3.6,1.59600306,1.61733359
10,3.62,1.56702018,1.57701451
10,3.64,1.53647065,1.52902353
10,3.66,1.5042417,1.4728753
10,3.68,1.47029543,1.40851861
10,3.7,1.43470991,1.33644271
10,3.72,1.39771199,1.2577849
10,3.74,1.35969162,1.17423719
10,3.76,1.32120037,1.08777553
10,3.78,1.28292501,1.00028071
10,3.8,1.24560142,0.912851781
10,3.82,1.21003973,0.825500607
10,3.84,1.17706263,0.737168342
10,3.86,1.14738631,0.645960718
10,3.88,1.12135649,0.55017519
10,3.9,1.09853578,0.449849948
10,3.92,1.07736242,0.347870082
10,3.94,1.05542219,0.249237306
10,3.96,1.03020167,0.158331309
10,3.98,0.999844432,0.0762422606
10,4,0.963245749,0.0372742042
